日期,时间,功率(KW)
3月8日,5:00,827.2
3月8日,4:45,950.4
3月8日,4:30,1163.2
3月8日,4:15,1217.6
3月8日,4:00,1027.2
3月8日,3:45,936
3月8日,3:30,867.2
3月8日,3:15,1209.6
3月8日,3:00,1022.4
3月8日,2:45,1041.6
3月8日,2:30,956.8
3月8日,2:15,918.4
3月8日,2:00,1062.4
3月8日,1:45,1054.4
3月8日,1:30,814.4
3月8日,1:15,979.2
3月8日,1:00,956.8
3月8日,0:45,924.8
3月8日,0:30,1392
3月8日,0:15,1104
3月8日,0:00,1096
3月7日,23:45,1028.8
3月7日,23:30,1099.2
3月7日,23:15,1315.2
3月7日,23:00,1038.4
3月7日,22:45,923.2
3月7日,22:30,758.4
3月7日,22:15,937.6
3月7日,22:00,1022.4
3月7日,21:45,1184
3月7日,21:30,1512
3月7日,21:15,1150.4
3月7日,21:00,1195.2
3月7日,20:45,1036.8
3月7日,20:30,1380.8
3月7日,20:15,889.6
3月7日,20:00,958.4
3月7日,19:45,1425.6
3月7日,19:30,1392
3月7日,19:15,1336
3月7日,19:00,1297.6
3月7日,18:45,1528
3月7日,18:30,1457.6
3月7日,18:15,1851.2
3月7日,18:00,1595.2
3月7日,17:45,1800
3月7日,17:30,2134.4
3月7日,17:15,2275.2
3月7日,17:00,2067.2
3月7日,16:45,2160
3月7日,16:30,2384
3月7日,16:15,2625.6
3月7日,16:00,2726.4
3月7日,15:45,2328
3月7日,15:30,2545.6
3月7日,15:15,2148.8
3月7日,15:00,1916.8
3月7日,14:45,1843.2
3月7日,14:30,2312
3月7日,14:15,1868.8
3月7日,14:00,1987.2
3月7日,13:45,1603.2
3月7日,13:30,1465.6
3月7日,13:15,1272
3月7日,13:00,1867.2
3月7日,12:45,1723.2
3月7日,12:30,1572.8
3月7日,12:15,1486.4
3月7日,12:00,1425.6
3月7日,11:45,1478.4
3月7日,11:30,2292.8
3月7日,11:15,1923.2
3月7日,11:00,1827.2
3月7日,10:45,1827.2
3月7日,10:30,2454.4
3月7日,10:15,2403.2
3月7日,10:00,2299.2
3月7日,9:45,2283.2
3月7日,9:30,2041.6
3月7日,9:15,2032
3月7日,9:00,1777.6
3月7日,8:45,1731.2
3月7日,8:30,1233.6
3月7日,8:15,1577.6
3月7日,8:00,793.6
3月7日,7:45,920
3月7日,7:30,700.8
3月7日,7:15,806.4
3月7日,7:00,777.6
3月7日,6:45,896
3月7日,6:30,1078.4
3月7日,6:15,881.6
3月7日,6:00,758.4
3月7日,5:45,636.8
3月7日,5:30,595.2
3月7日,5:15,817.6
3月7日,5:00,800
3月7日,4:45,827.2
3月7日,4:30,763.2
3月7日,4:15,876.8
3月7日,4:00,782.4
3月7日,3:45,659.2
3月7日,3:30,892.8
3月7日,3:15,1067.2
3月7日,3:00,974.4
3月7日,2:45,899.2
3月7日,2:30,963.2
3月7日,2:15,859.2
3月7日,2:00,1083.2
3月7日,1:45,723.2
3月7日,1:30,793.6
3月7日,1:15,976
3月7日,1:00,731.2
3月7日,0:45,953.6
3月7日,0:30,1294.4
3月7日,0:15,1004.8
3月7日,0:00,1075.2
3月6日,23:45,982.4
3月6日,23:30,1097.6
3月6日,23:15,1033.6
3月6日,23:00,734.4
3月6日,22:45,980.8
3月6日,22:30,800
3月6日,22:15,841.6
3月6日,22:00,1132.8
3月6日,21:45,1176
3月6日,21:30,1185.6
3月6日,21:15,1044.8
3月6日,21:00,1086.4
3月6日,20:45,1507.2
3月6日,20:30,1646.4
3月6日,20:15,1348.8
3月6日,20:00,1440
3月6日,19:45,1745.6
3月6日,19:30,1433.6
3月6日,19:15,1529.6
3月6日,19:00,1708.8
3月6日,18:45,2072
3月6日,18:30,2190.4
3月6日,18:15,2294.4
3月6日,18:00,1881.6
3月6日,17:45,2001.6
3月6日,17:30,2595.2
3月6日,17:15,2408
3月6日,17:00,2390.4
3月6日,16:45,2958.4
3月6日,16:30,2675.2
3月6日,16:15,2726.4
3月6日,16:00,2771.2
3月6日,15:45,2435.2
3月6日,15:30,2180.8
3月6日,15:15,2588.8
3月6日,15:00,2521.6
3月6日,14:45,2515.2
3月6日,14:30,2003.2
3月6日,14:15,2036.8
3月6日,14:00,1784
3月6日,13:45,1611.2
3月6日,13:30,1780.8
3月6日,13:15,1969.6
3月6日,13:00,1907.2
3月6日,12:45,1638.4
3月6日,12:30,1552
3月6日,12:15,1691.2
3月6日,12:00,1272
3月6日,11:45,1456
3月6日,11:30,2056
3月6日,11:15,2212.8
3月6日,11:00,2075.2
3月6日,10:45,2235.2
3月6日,10:30,1411.2
3月6日,10:15,1752
3月6日,10:00,1665.6
3月6日,9:45,1774.4
3月6日,9:30,1838.4
3月6日,9:15,1792
3月6日,9:00,1998.4
3月6日,8:45,1588.8
3月6日,8:30,1353.6
3月6日,8:15,1260.8
3月6日,8:00,881.6
3月6日,7:45,1404.8
3月6日,7:30,1206.4
3月6日,7:15,972.8
3月6日,7:00,1024
3月6日,6:45,1267.2
3月6日,6:30,1150.4
3月6日,6:15,1212.8
3月6日,6:00,1035.2
3月6日,5:45,1192
3月6日,5:30,1072
3月6日,5:15,1228.8
3月6日,5:00,1083.2
3月6日,4:45,1480
3月6日,4:30,1216
3月6日,4:15,1481.6
3月6日,4:00,1568
3月6日,3:45,1110.4
3月6日,3:30,982.4
3月6日,3:15,1009.6
3月6日,3:00,1340.8
3月6日,2:45,1481.6
3月6日,2:30,1270.4
3月6日,2:15,1433.6
3月6日,2:00,1462.4
3月6日,1:45,1222.4
3月6日,1:30,723.2
3月6日,1:15,948.8
3月6日,1:00,1209.6
3月6日,0:45,1388.8
3月6日,0:30,1291.2
3月6日,0:15,1120
3月6日,0:00,1052.8
3月5日,23:45,937.6
3月5日,23:30,1139.2
3月5日,23:15,1008
3月5日,23:00,880
3月5日,22:45,1001.6
3月5日,22:30,788.8
3月5日,22:15,1305.6
3月5日,22:00,1172.8
3月5日,21:45,1144
3月5日,21:30,1300.8
3月5日,21:15,1120
3月5日,21:00,1192
3月5日,20:45,1305.6
3月5日,20:30,1152
3月5日,20:15,1412.8
3月5日,20:00,1144
3月5日,19:45,1526.4
3月5日,19:30,1492.8
3月5日,19:15,1491.2
3月5日,19:00,1694.4
3月5日,18:45,1849.6
3月5日,18:30,1881.6
3月5日,18:15,1768
3月5日,18:00,1672
3月5日,17:45,1636.8
3月5日,17:30,1560
3月5日,17:15,1526.4
3月5日,17:00,1564.8
3月5日,16:45,1750.4
3月5日,16:30,1888
3月5日,16:15,1809.6
3月5日,16:00,1731.2
3月5日,15:45,1710.4
3月5日,15:30,1673.6
3月5日,15:15,1489.6
3月5日,15:00,1787.2
3月5日,14:45,1331.2
3月5日,14:30,1116.8
3月5日,14:15,1028.8
3月5日,14:00,1161.6
3月5日,13:45,1297.6
3月5日,13:30,1414.4
3月5日,13:15,953.6
3月5日,13:00,1030.4
3月5日,12:45,1200
3月5日,12:30,1372.8
3月5日,12:15,1020.8
3月5日,12:00,740.8
3月5日,11:45,1051.2
3月5日,11:30,1251.2
3月5日,11:15,1374.4
3月5日,11:00,812.8
3月5日,10:45,884.8
3月5日,10:30,972.8
3月5日,10:15,1155.2
3月5日,10:00,1435.2
3月5日,9:45,1048
3月5日,9:30,1401.6
3月5日,9:15,1105.6
3月5日,9:00,1304
3月5日,8:45,1300.8
3月5日,8:30,1657.6
3月5日,8:15,1152
3月5日,8:00,955.2
3月5日,7:45,1467.2
3月5日,7:30,1340.8
3月5日,7:15,1696
3月5日,7:00,1468.8
3月5日,6:45,1584
3月5日,6:30,1745.6
3月5日,6:15,1446.4
3月5日,6:00,1297.6
3月5日,5:45,1188.8
3月5日,5:30,1248
3月5日,5:15,1230.4
3月5日,5:00,1368
3月5日,4:45,1440
3月5日,4:30,1420.8
3月5日,4:15,1316.8
3月5日,4:00,1379.2
3月5日,3:45,1425.6
3月5日,3:30,1366.4
3月5日,3:15,1280
3月5日,3:00,1500.8
3月5日,2:45,1483.2
3月5日,2:30,1419.2
3月5日,2:15,1614.4
3月5日,2:00,1459.2
3月5日,1:45,1385.6
3月5日,1:30,1104
3月5日,1:15,1468.8
3月5日,1:00,1572.8
3月5日,0:45,1412.8
3月5日,0:30,1280
3月5日,0:15,1684.8
3月5日,0:00,1067.2
3月4日,23:45,1024
3月4日,23:30,1294.4
3月4日,23:15,1326.4
3月4日,23:00,1164.8
3月4日,22:45,1128
3月4日,22:30,1283.2
3月4日,22:15,1528
3月4日,22:00,1612.8
3月4日,21:45,1504
3月4日,21:30,1771.2
3月4日,21:15,1500.8
3月4日,21:00,1264
3月4日,20:45,1131.2
3月4日,20:30,1438.4
3月4日,20:15,1448
3月4日,20:00,1204.8
3月4日,19:45,1374.4
3月4日,19:30,1265.6
3月4日,19:15,1225.6
3月4日,19:00,1414.4
3月4日,18:45,1496
3月4日,18:30,1561.6
3月4日,18:15,1452.8
3月4日,18:00,1148.8
3月4日,17:45,1225.6
3月4日,17:30,1425.6
3月4日,17:15,1172.8
3月4日,17:00,1140.8
3月4日,16:45,1390.4
3月4日,16:30,1380.8
3月4日,16:15,1427.2
3月4日,16:00,1025.6
3月4日,15:45,1251.2
3月4日,15:30,1014.4
3月4日,15:15,1116.8
3月4日,15:00,782.4
3月4日,14:45,1144
3月4日,14:30,827.2
3月4日,14:15,913.6
3月4日,14:00,753.6
3月4日,13:45,556.8
3月4日,13:30,360
3月4日,13:15,513.6
3月4日,13:00,572.8
3月4日,12:45,374.4
3月4日,12:30,649.6
3月4日,12:15,598.4
3月4日,12:00,324.8
3月4日,11:45,707.2
3月4日,11:30,574.4
3月4日,11:15,704
3月4日,11:00,502.4
3月4日,10:45,779.2
3月4日,10:30,1016
3月4日,10:15,1105.6
3月4日,10:00,776
3月4日,9:45,832
3月4日,9:30,817.6
3月4日,9:15,686.4
3月4日,9:00,723.2
